2016-08-21 16:26:13,883  WARN [Worker-11] - ScalaProject - Project remote-actors has platform default sourceLevel.
2016-08-21 16:26:13,892  WARN [Worker-11] - ScalaProject - Project remote-actors runs on platform default installation.
2016-08-21 16:26:14,098  WARN [Worker-6] - ScalaProject - Project supervising-actors runs on platform default installation.
2016-08-21 16:26:14,100  WARN [Worker-6] - ScalaProject - Project ray-tracer has platform default sourceLevel.
2016-08-21 16:26:14,101  WARN [Worker-6] - ScalaProject - Project ray-tracer runs on platform default installation.
2016-08-21 16:26:14,109  WARN [Worker-6] - ScalaProject - Project remote-actors has platform default sourceLevel.
2016-08-21 16:26:14,109  WARN [Worker-6] - ScalaProject - Project remote-actors runs on platform default installation.
2016-08-21 16:26:16,155  WARN [Worker-6] - ScalaProject - Project SCSDPOngoing has platform default sourceLevel.
2016-08-21 16:26:16,156  WARN [Worker-6] - ScalaProject - Project SCSDPOngoing runs on platform default installation.
2016-08-21 16:26:16,195  WARN [Worker-11] - ScalaProject - Project SCSDPOngoing has platform default sourceLevel.
2016-08-21 16:26:16,196  WARN [Worker-11] - ScalaProject - Project SCSDPOngoing runs on platform default installation.
2016-08-21 16:26:17,980  WARN [Worker-6] - ScalaProject - Project abc has platform default sourceLevel.
2016-08-21 16:26:17,984  WARN [Worker-6] - ScalaProject - Project abc runs on platform default installation.
2016-08-21 16:26:18,061  WARN [Worker-11] - ScalaProject - Project abc has platform default sourceLevel.
2016-08-21 16:26:18,065  WARN [Worker-11] - ScalaProject - Project abc runs on platform default installation.
2016-08-21 16:26:18,143  WARN [Worker-11] - ScalaProject - Project originalray-tracer has platform default sourceLevel.
2016-08-21 16:26:18,143  WARN [Worker-11] - ScalaProject - Project originalray-tracer runs on platform default installation.
2016-08-21 16:26:18,145  WARN [Worker-11] - ScalaProject - Project AkkaNotes_Messaging has platform default sourceLevel.
2016-08-21 16:26:18,145  WARN [Worker-11] - ScalaProject - Project AkkaNotes_Messaging runs on platform default installation.
2016-08-21 16:26:18,149  WARN [Worker-11] - ScalaProject - Project AkkaPI has platform default sourceLevel.
2016-08-21 16:26:18,150  WARN [Worker-11] - ScalaProject - Project AkkaPI runs on platform default installation.
2016-08-21 16:26:18,430  WARN [Worker-6] - ScalaProject - Project originalray-tracer has platform default sourceLevel.
2016-08-21 16:26:18,430  WARN [Worker-6] - ScalaProject - Project originalray-tracer runs on platform default installation.
2016-08-21 16:26:18,432  WARN [Worker-6] - ScalaProject - Project AkkaNotes_Messaging has platform default sourceLevel.
2016-08-21 16:26:18,434  WARN [Worker-6] - ScalaProject - Project AkkaNotes_Messaging runs on platform default installation.
2016-08-21 16:26:18,439  WARN [Worker-6] - ScalaProject - Project AkkaPI has platform default sourceLevel.
2016-08-21 16:26:18,440  WARN [Worker-6] - ScalaProject - Project AkkaPI runs on platform default installation.
2016-08-21 16:26:19,618  WARN [Worker-11] - ScalaProject - Project proto-ray-tracer has platform default sourceLevel.
2016-08-21 16:26:19,618  WARN [Worker-11] - ScalaProject - Project proto-ray-tracer runs on platform default installation.
2016-08-21 16:26:19,632  WARN [Worker-11] - ScalaProject - Project Akka Ping Pong Example has platform default sourceLevel.
2016-08-21 16:26:19,633  WARN [Worker-11] - ScalaProject - Project Akka Ping Pong Example runs on platform default installation.
2016-08-21 16:26:19,850  WARN [Worker-6] - ScalaProject - Project proto-ray-tracer has platform default sourceLevel.
2016-08-21 16:26:19,853  WARN [Worker-6] - ScalaProject - Project proto-ray-tracer runs on platform default installation.
2016-08-21 16:26:19,868  WARN [Worker-6] - ScalaProject - Project Akka Ping Pong Example has platform default sourceLevel.
2016-08-21 16:26:19,868  WARN [Worker-6] - ScalaProject - Project Akka Ping Pong Example runs on platform default installation.
2016-08-21 16:26:35,690  WARN [Worker-11] - ScalaProject - Project akka-scala has platform default sourceLevel.
2016-08-21 16:26:35,695  WARN [Worker-11] - ScalaProject - Project akka-scala runs on platform default installation.
2016-08-21 16:26:35,891  WARN [Worker-11] - ScalaProject - Project ap-ray-tracer has platform default sourceLevel.
2016-08-21 16:26:35,892  WARN [Worker-11] - ScalaProject - Project ap-ray-tracer runs on platform default installation.
2016-08-21 16:26:35,895  WARN [Worker-11] - ScalaProject - Project StatefulActor has platform default sourceLevel.
2016-08-21 16:26:35,896  WARN [Worker-11] - ScalaProject - Project StatefulActor runs on platform default installation.
2016-08-21 16:26:35,899  WARN [Worker-11] - ScalaProject - Project simple-actors has platform default sourceLevel.
2016-08-21 16:26:35,900  WARN [Worker-11] - ScalaProject - Project simple-actors runs on platform default installation.
2016-08-21 20:45:45,756  WARN [Worker-6] - ScalaProject - Project hello has platform default sourceLevel.
2016-08-21 20:45:46,119  WARN [Worker-6] - ScalaProject - Project hello runs on platform default installation.
2016-08-21 20:45:46,359  WARN [Worker-6] - ScalaProject - Project supervising-actors has platform default sourceLevel.
2016-08-21 20:45:46,360  WARN [Worker-6] - ScalaProject - Project supervising-actors runs on platform default installation.
2016-08-21 20:45:46,362  WARN [Worker-6] - ScalaProject - Project ray-tracer has platform default sourceLevel.
2016-08-21 20:45:46,364  WARN [Worker-6] - ScalaProject - Project ray-tracer runs on platform default installation.
2016-08-21 20:45:46,366  WARN [Worker-6] - ScalaProject - Project remote-actors has platform default sourceLevel.
